selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status,image_sha256,semantic_sha256,validity_sha256,provenance_sha256,support_sha256,conflict_sha256,tile_qa_status
80,80,DE02_r001_c003,DE02,Heidelberg,train,1,3,256,768,256,256,256,256,65536,0,0.0,40279,0.6146087646484375,0.6146087646484375,25257,0.3853912353515625,2375,0.0362396240234375,2406,0.0597333598152883,0.036712646484375,1550,0.0384815909034484,0.023651123046875,36323,0.9017850492812632,0.5542449951171875,0,0.0,0.0,0,0.0,0.0,1623,0.0402939497008366,38656,0.9597060502991632,0,0.0,1623,0,38656,0,0,0,0,468910.41702031455,5481721.618231593,471470.41702031455,5484281.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,False,True,False,False,True,roads>=0.030000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r001_c003_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r001_c003_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r001_c003_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r001_c003_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r001_c003_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r001_c003_conflict.tif,PASS,a0db3e8fd9d47c082ded4924feaa9bab042ee40efb0f5724ba887b7534593dae,fa8056a847dc476c9600baac951b0b0b8dfd1da15c993186acfb6127c350f614,9571562be364bc636791268a5d3e1adeed03ca9cf4104bdcfa015312eed02100,12c81e4fa27eea0ecaa1cda63e1f133bf3d054644c7e4701f5a8ee3c9ec02551,d157b55ad6212b07b7d6e52a3ebd5e3ab5b083f775d01ff54e8b31354829337f,82af7db46c66775b50472f8c2f6d9420a0e2d775571496bde5cc3edff5646a76,PASS
81,81,DE02_r001_c004,DE02,Heidelberg,train,1,4,256,1024,256,256,256,256,65536,0,0.0,35202,0.537139892578125,0.537139892578125,30334,0.462860107421875,2459,0.0375213623046875,3821,0.1085449690358502,0.0583038330078125,1721,0.0488892676552468,0.0262603759765625,29660,0.8425657633089029,0.45257568359375,0,0.0,0.0,0,0.0,0.0,2470,0.0701664678143287,31954,0.907732515198,778,0.0221010169876711,2470,0,31662,0,292,0,778,471470.41702031455,5481721.618231593,474030.41702031455,5484281.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r001_c004_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r001_c004_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r001_c004_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r001_c004_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r001_c004_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r001_c004_conflict.tif,PASS,c99b6482956688d4c9febd59949846c4cde95c663924ab9aeba7516d469fc038,d93532a3c6b9888e7976635c24ee756b3fea75e69b1fb95a9052571e3f31edbe,a66cecdc862c08137339994efbb4d7a10caa96439200cf5a17e920b17ec35964,1ea8ab7b28bd01c3a0652439b66c562619c587e91a8b545fb99056cac707c16b,de3f0070017f19994aa7f71abd77dae77bbbb5990846892aa359f2751411d5f1,0d392d9ed5bf0a4393109246f22446a557a153854b726e117f2bbacdb8db86fb,PASS
82,82,DE02_r002_c004,DE02,Heidelberg,train,2,4,512,1024,256,256,256,256,65536,0,0.0,26247,0.4004974365234375,0.4004974365234375,39289,0.5995025634765625,3691,0.0563201904296875,4076,0.1552939383548596,0.06219482421875,1948,0.0742180058673372,0.02972412109375,20223,0.7704880557778032,0.3085784912109375,0,0.0,0.0,0,0.0,0.0,1899,0.0723511258429534,21937,0.8357907570388997,2411,0.0918581171181468,1899,0,21282,0,653,2,2411,471470.41702031455,5479161.618231593,474030.41702031455,5481721.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r002_c004_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r002_c004_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r002_c004_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r002_c004_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r002_c004_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r002_c004_conflict.tif,PASS,cb85fda985d7f8f0769818e1ce3573befe88a1939be6662daa96d3d1db0469f2,e7307b6886df43563873b0c2d6f6b73f994a6e8ef8dedec5d21e7f0a3ea82457,716f860a93460dc5a6cce85e9c8df750af058dd9d5bd42104ab8e15d29d3671b,6894b295446ea310319a8b17b07278b5f77cddf571eae97ec6285ae2c79249a3,08744af2c6a9447acd09a60c24889af638c8fbe495e60da7448aabb29d579be2,9951103b86c4aa32e79be9c7602bc9a1ae8c794f71e45189f54805cd081ee9d2,PASS
83,83,DE02_r002_c005,DE02,Heidelberg,train,2,5,512,1280,256,256,256,256,65536,0,0.0,46253,0.7057647705078125,0.7057647705078125,19283,0.2942352294921875,5746,0.087677001953125,5646,0.1220677577670637,0.086151123046875,2924,0.0632175210256632,0.04461669921875,37683,0.8147147212072731,0.5749969482421875,0,0.0,0.0,0,0.0,0.0,1441,0.0311547359090221,30917,0.6684323179037035,13895,0.3004129461872743,1441,0,6055,0,24720,142,13895,474030.41702031455,5479161.618231593,476590.41702031455,5481721.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r002_c005_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r002_c005_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r002_c005_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r002_c005_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r002_c005_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r002_c005_conflict.tif,PASS,e293628b7b6b54df6c8c7ee651fc01d20fc163fb62e5ba12537df209e7e4d015,29ae7cf3d6b9e3b4a3951812de04efb0bccd9ff1be2d611b08f62df027b48621,c73ba1145c928407a8c0275bb160bd4742ad2027ceaf59422cadcd1964c8c572,ef5efd06cc92bed26a579dd266a6698a9e258620dd09399a228fd01cd68a6f84,49b5ad40e80ba077f71efebe5fc92da94d0ccc07e395dae2e410dd968eeb7a55,be8e3e15678d1908b554e264e42f679316d27bb0095bbab3f252f7ba9e7e256a,PASS
84,84,DE02_r003_c004,DE02,Heidelberg,train,3,4,768,1024,256,256,256,256,65536,0,0.0,36446,0.556121826171875,0.556121826171875,29090,0.443878173828125,2925,0.0446319580078125,2526,0.0693080173407232,0.038543701171875,1194,0.0327607967952587,0.018218994140625,29057,0.7972617022444164,0.4433746337890625,0,0.0,0.0,3669,0.1006694836196016,0.0559844970703125,1228,0.033693683806179,30608,0.839817812654338,4610,0.126488503539483,1228,0,24622,0,5977,9,4610,471470.41702031455,5476601.618231593,474030.41702031455,5479161.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,False,True,False,True,True,roads>=0.030000+water>=0.050000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r003_c004_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r003_c004_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r003_c004_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r003_c004_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r003_c004_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r003_c004_conflict.tif,PASS,c08a8498764e5c3b248ac7a98c92150c519e308d6a463fa41f41ecec87d06043,5fd29cdd5f057b293e2c53759f07a4035aa1d3f66998fe27ff9a07da2a16dfb8,6f6be3ce6200ee506b809a1cefb0338182a438a12a05202d505d77742ff8d810,6e9fc3a2f9443c58f74af94a582f0c003cb085b04269b09354710024325c83dc,27e8a889d132bdcb2ceabe21331df3b82f50458f07e92845d383ed5ca88150ea,0e2ed8cfd695a427feea9994185cde9942c51cf7abd84be1dfc45cb0bec20d78,PASS
85,85,DE02_r003_c005,DE02,Heidelberg,train,3,5,768,1280,256,256,256,256,65536,0,0.0,48801,0.7446441650390625,0.7446441650390625,16735,0.2553558349609375,5565,0.0849151611328125,4090,0.0838097579967623,0.062408447265625,2484,0.0509005962992561,0.03790283203125,42217,0.8650847318702486,0.6441802978515625,0,0.0,0.0,10,0.0002049138337329,0.000152587890625,934,0.0191389520706542,32356,0.6630192004262208,15511,0.3178418475031249,934,0,5636,0,26228,492,15511,474030.41702031455,5476601.618231593,476590.41702031455,5479161.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r003_c005_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r003_c005_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r003_c005_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r003_c005_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r003_c005_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r003_c005_conflict.tif,PASS,d53fce48ce1456d881c39b31010deabb63852ebc4211bac8b8f472d078a611d9,847d00faebd15365fb9f2a0a63aaa9536f038db5283227c287e73aa18dc34b5a,1efdabdd36eb627f390149cf80a145043d20b73e9fc017f031d53972a8f44d87,3432ea89c57935a1dc6bcc1f817872592623f1494671c7e48f32c688bcdd3535,76688cda138d565be02c05f6a627a9b2ea13230791667a7bb95b37c4ce8847ca,f59a909bc0e7b9f3ecfdfdd56cc665803d5c8949468c89c2c59b3f3910932a31,PASS
86,86,DE02_r003_c006,DE02,Heidelberg,train,3,6,768,1536,256,256,256,256,65536,0,0.0,61635,0.9404754638671876,0.9404754638671876,3901,0.0595245361328125,2607,0.0397796630859375,763,0.0123793299261783,0.0116424560546875,606,0.0098320759308834,0.009246826171875,60066,0.974543684594792,0.916534423828125,200,0.0032449095481463,0.0030517578125,0,0.0,0.0,365,0.005921959925367,30535,0.4954165652632433,30735,0.4986614748113896,365,0,1332,0,28782,421,30735,476590.41702031455,5476601.618231593,479150.41702031455,5479161.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.001000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r003_c006_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r003_c006_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r003_c006_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r003_c006_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r003_c006_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r003_c006_conflict.tif,PASS,618d51d43b2aaed15483afc4e524cc493f00353074ca9d58d135de44eb7be7d2,2016d397b606230d7c9c3e14facd147abae167b9a56b851d4f5ae5616166deed,bfaf5fb5fea8298bb689ebc5019abb1d3f1bcdfc82e2ff720b98105c1aa03ae1,a461d6942d215a8a0b05933febacb53e0c5b97f7d1eeaf44110f2caf878df8d1,2991daa960c187e62bb19e9ad49a63defe5c520e2a4f16d1cd9e22acad5ce36b,0b23a188aafe2dffbc280b3234834de78783d20ea27af506cf60eeac0df27173,PASS
87,87,DE02_r004_c002,DE02,Heidelberg,train,4,2,1024,512,256,256,256,256,65536,0,0.0,33240,0.5072021484375,0.5072021484375,32296,0.4927978515625,2612,0.03985595703125,893,0.0268652226233453,0.0136260986328125,1468,0.0441636582430806,0.02239990234375,30879,0.928971119133574,0.4711761474609375,0,0.0,0.0,0,0.0,0.0,1777,0.053459687123947,31463,0.946540312876053,0,0.0,1777,0,31463,0,0,0,0,466350.41702031455,5474041.618231593,468910.41702031455,5476601.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,False,True,False,False,True,roads>=0.030000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r004_c002_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r004_c002_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r004_c002_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r004_c002_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r004_c002_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r004_c002_conflict.tif,PASS,8523d9c7a4428db3e297b20d7ea6ddfd4acfe55b7139c401459fb3c9b10301a1,289886b318b7fe268480c43e9cc7a00d86affda57a7b5fca55519cc3e86d7ca6,34289d09647c8ec5f6007653bb8e9fe230000d44c56111811e7596065a531965,3f26a28c128d76c6cc45890d6bd0f72a578a07f52440808d3bc5a01c0858868a,ce31a6c10f93bd0a9548be46eb7a893d52c110dff1fd56ae875725e2ae1a19f4,de8871997db2acc5457729627b0d2cdb25280c48809ec28e006ee6e735cf4d1d,PASS
88,88,DE02_r004_c004,DE02,Heidelberg,train,4,4,1024,1024,256,256,256,256,65536,0,0.0,48657,0.7424468994140625,0.7424468994140625,16879,0.2575531005859375,3719,0.0567474365234375,2149,0.0441663070061861,0.0327911376953125,1693,0.0347945824855622,0.0258331298828125,44597,0.9165587685225148,0.6804962158203125,0,0.0,0.0,218,0.0044803419857368,0.003326416015625,700,0.014386419220256,26286,0.5402305937480733,21671,0.4453829870316707,700,0,11783,0,14327,176,21671,471470.41702031455,5474041.618231593,474030.41702031455,5476601.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,False,True,False,False,True,roads>=0.030000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r004_c004_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r004_c004_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r004_c004_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r004_c004_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r004_c004_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r004_c004_conflict.tif,PASS,b20e0f8aa9dec9dbfa07b3e05fe7e5eca2f245c4a8b6c373ce51c9491e848af9,1088c4c22dd1b0e5e9a48cde90d2afa91ecff55c59914a6680d7b8fb26e4037b,5d2363e8e8eafbe6b318feae53e953cc6212a3615ab073d5abe642b82954d3de,d49bd600492a7f3604b9f5f65255cf3b58a90c9d5a04433ae0eeb4965b8b7131,dd60245eab68c2626b29305db1493eb419ae84613086130eafc60a71ae5a339e,b8099d2112f40da46de7b920822d1e15e715ca7fc3867221f6bb876bedb6e285,PASS
89,89,DE02_r004_c005,DE02,Heidelberg,train,4,5,1024,1280,256,256,256,256,65536,0,0.0,37252,0.56842041015625,0.56842041015625,28284,0.43157958984375,8004,0.12213134765625,5992,0.1608504241383013,0.0914306640625,1443,0.0387361752389133,0.0220184326171875,27442,0.7366584344464727,0.418731689453125,38,0.001020079458821,0.000579833984375,2337,0.0627348867174916,0.0356597900390625,1827,0.0490443466122624,30169,0.809862557715022,5256,0.1410930956727155,1827,0,4740,0,25139,290,5256,474030.41702031455,5474041.618231593,476590.41702031455,5476601.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,True,True,True,True,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000+water>=0.050000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r004_c005_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r004_c005_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r004_c005_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r004_c005_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r004_c005_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r004_c005_conflict.tif,PASS,c5fd6ac294d81ba41f1778abe3e040de643c85940f35623949b9fa2d9b7e1ef6,e342be7d50e00191844cffdfcb4db192cf37cd6a3a0882f1c9dac5cc77e94257,b896dc7cb953a49d7255d14e1013829a2290921783ca58d3993a6ad5b9e0c6d3,11d36cc57d895ecda8714e2fc8556edb342108fc68be5c253ee021cd8b70a7b9,091e684c6fa1ab4c49f3e677edddb13541ec0284901dedccac1bb94abf4218db,c2af2a4437b27fa3fea7050f6026e251a14fbdfa228db1a6f262c54e1f023e59,PASS
90,90,DE02_r004_c006,DE02,Heidelberg,train,4,6,1024,1536,256,256,256,256,65536,0,0.0,48138,0.734527587890625,0.734527587890625,17398,0.265472412109375,4779,0.0729217529296875,5359,0.111325771739582,0.0817718505859375,2024,0.0420457850346919,0.0308837890625,40755,0.8466284432257261,0.6218719482421875,0,0.0,0.0,0,0.0,0.0,701,0.0145623000540113,10167,0.2112052848061822,37270,0.7742324151398063,701,0,6176,0,3095,896,37270,476590.41702031455,5474041.618231593,479150.41702031455,5476601.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r004_c006_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r004_c006_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r004_c006_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r004_c006_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r004_c006_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r004_c006_conflict.tif,PASS,dea3885eabfba14ec6c072f4d6bc27219db5aeb79c3b3c92a6b59e2331367898,77f3ee445c118e91ac5f6d173182c1a4c7fe905a85900c8c949c12975a194909,490ef9ac93cfc22e1e3ceef958e4f0397d306e904b68c1304839a8e90b758115,63ea995969205affb6018b870039e9d26cad23077d10b9978206a5d081c271e9,d740ccddc60e00f338b029827103435ebd05396f27abd8fd480af0e39d43ea63,2436e7cc5a7c1587f8af2f94ec08e4dea45ab652eb0d98152e272171a09501c5,PASS
91,91,DE02_r005_c000,DE02,Heidelberg,train,5,0,1280,0,256,256,256,256,65536,0,0.0,30814,0.470184326171875,0.470184326171875,34722,0.529815673828125,373,0.0056915283203125,30,0.0009735834361004,0.000457763671875,391,0.0126890374505095,0.0059661865234375,23780,0.7717271370156422,0.36285400390625,0,0.0,0.0,6613,0.2146102420977478,0.1009063720703125,412,0.0133705458557798,30402,0.9866294541442202,0,0.0,412,0,30402,0,0,0,0,461230.41702031455,5471481.618231593,463790.41702031455,5474041.618231593,EPSG:32632,data\processed\sar\DE02_Heidelberg\DE02_Heidelberg_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_semantic.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_validity.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_provenance.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_support_count.tif,data\interim\labels_v3_1\fused\DE02\DE02_v31_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\images\DE02_r005_c000_image.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\semantic_masks\DE02_r005_c000_semantic.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\validity_masks\DE02_r005_c000_validity.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\provenance_masks\DE02_r005_c000_provenance.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\support_masks\DE02_r005_c000_support.tif,data\processed\dataset_v3_1\tiles\train\DE02_Heidelberg\conflict_masks\DE02_r005_c000_conflict.tif,PASS,4c884c0e0cfcc86c47439db5e181001eef2c71a83fa197cf88d16bda8b74342f,5a676ec22b619fdc8206674a589d1734e163202a6d2bf84a38cd2486dd5aef8d,57b448d482941481431dc7a726adbafc38cba694c5947e877b7d8f729f6f8e41,c3472038d381c3b6ff5571d85fd357231007a829bfa7c7842846ee71340828d0,6395a9c0bc78abb9ce10eaefe470f26aea5bb8a5826fdcb1f54f7d644ce1b725,9c97afb696ab0070ed7cceddd87715e1b23839c5d0af030cf4eba80078499b0b,PASS
