selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status,image_sha256,semantic_sha256,validity_sha256,provenance_sha256,support_sha256,conflict_sha256,tile_qa_status
144,144,DE03_r005_c005,DE03,Karlsruhe,train,5,5,1280,1280,256,256,256,256,65536,0,0.0,38887,0.5933685302734375,0.5933685302734375,26649,0.4066314697265625,14661,0.2237091064453125,12960,0.333273330418906,0.19775390625,6394,0.1644251292205621,0.097564697265625,19533,0.5023015403605318,0.2980499267578125,0,0.0,0.0,0,0.0,0.0,3373,0.086738498727081,23967,0.6163242214621854,11547,0.2969372798107336,3373,0,12596,0,11021,350,11547,454191.24642737134,5428034.106587356,456751.24642737134,5430594.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r005_c005_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r005_c005_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r005_c005_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r005_c005_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r005_c005_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r005_c005_conflict.tif,PASS,9ba94ce8a9dff08433f84623d214c83063ca19e8f181ac76638f2873fb63e6da,63b3a071d5ea4bdbfdac85cb366949aefff27ee63f79c96453af8e2335ff7acf,be602410ec75c1a1d337bf29ac8bcd5c6ab64255d0af7a21d5e996ac60c9c474,37e5fe8d5c6dac230aa260c639d1e66a476fbb29115ebf96acc38212e3e0e407,810435cab58f8501d4966f2a1db9bb2cb15d24516c3b9d206840c32dc8f2a1f2,2c51bf7a0c1d5a50442cf49a391fc132f718944271bb24221a7a392cd2c4a798,PASS
145,145,DE03_r005_c006,DE03,Karlsruhe,train,5,6,1280,1536,256,256,256,256,65536,0,0.0,33773,0.5153350830078125,0.5153350830078125,31763,0.4846649169921875,17855,0.2724456787109375,11137,0.3297604595386847,0.1699371337890625,7432,0.2200574423355935,0.1134033203125,15204,0.4501820981257217,0.23199462890625,0,0.0,0.0,0,0.0,0.0,5141,0.1522221893228318,19729,0.5841648654250436,8903,0.2636129452521245,5141,0,10680,0,7226,1823,8903,456751.24642737134,5428034.106587356,459311.24642737134,5430594.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r005_c006_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r005_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r005_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r005_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r005_c006_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r005_c006_conflict.tif,PASS,90b46738bb840ba9342326d3c3081a41e1016f8a3171a6fb1c5e4857899ca507,5adfcb12983a6862e691a78182396213e1731e9c231ffb0230829fad6bd6a1c8,ab265e5f654940597075bf6a6c3dc0231cae244ccf4192efc58865a08b1fdfe5,3870b4b537afbc740d86e48b42d13c8be3616bcc97717d4ad72fd742a38e1ccc,dd5127a052149f05864360c01662887cdcfd2497b55a49fa88f8076ee645ad10,67e389c506a9b534b65f43baf1836a2018b214f07f93b1cba3fd4b42bd9e7414,PASS
146,146,DE03_r005_c007,DE03,Karlsruhe,train,5,7,1280,1792,256,256,256,256,65536,0,0.0,35208,0.5372314453125,0.5372314453125,30328,0.4627685546875,13775,0.2101898193359375,8199,0.2328732106339468,0.1251068115234375,6139,0.1743637809588729,0.0936737060546875,20720,0.5885026130424903,0.316162109375,0,0.0,0.0,150,0.0042603953646898,0.002288818359375,4689,0.1331799591002045,22328,0.6341740513519655,8191,0.23264598954783,4689,0,6541,0,15667,120,8191,459311.24642737134,5428034.106587356,461871.24642737134,5430594.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r005_c007_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r005_c007_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r005_c007_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r005_c007_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r005_c007_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r005_c007_conflict.tif,PASS,a2cfc1d5e114784016d3efaaa7f732204d67420b02adaa339ffd2eab7d19c264,4919d9c7e9e48aebb85ad9cd8e4eb17e49633ebdcbe2cc0d1260823c25f1be8a,33843aae5c4fe236022e294900e10d3fc1a8469732273754c2c29e4a3370a768,5ccf295b6939dfc788d688180c7bee25f38aeae7014b67409e9d302d659f2364,25fa43b64dcddf52959919e40ed87be8f56ea11dae4be5247b1c8022d4b3d541,d5d0dd7a86051db535c85132847a232e88a729f58af94ac303469ed344514829,PASS
147,147,DE03_r006_c000,DE03,Karlsruhe,train,6,0,1536,0,256,256,256,256,65536,0,0.0,56434,0.861114501953125,0.861114501953125,9102,0.138885498046875,2409,0.0367584228515625,1489,0.0263848034872594,0.0227203369140625,1315,0.0233015557996952,0.0200653076171875,50159,0.8888081652904277,0.7653656005859375,562,0.0099585356345465,0.008575439453125,2909,0.051546939788071,0.0443878173828125,486,0.0086118297480242,21722,0.3849098061452316,34226,0.6064783641067442,486,0,1747,0,18726,1249,34226,441391.24642737134,5425474.106587356,443951.24642737134,5428034.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,False,False,True,True,True,bare_land>=0.005000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r006_c000_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r006_c000_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r006_c000_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r006_c000_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r006_c000_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r006_c000_conflict.tif,PASS,9a46f54ee38f24a180bc1f139d40d43e285ed9711f153a8a13fc005baf2a8da4,74fa0840f3c0198106016ab28a1b5fbffb6dda3ebc0c642361f9e5ba6df91e8b,b15b6a3d1297172160f1ff42d17fb23e15315bb74f2de4ddbb6cccd91d5309ea,cad2e8199dd6845f45133c6eec7587e3258b05f767c6868d6cca45192685357b,d007932ca15a2c09e42a0de06d710bab19deef91cd912068539a6e429c9a2e43,aac60cdfa7bdf7d00cb50ccb7a838a93decd0ca12d8b1beb87ae8d26b85af8c3,PASS
148,148,DE03_r006_c001,DE03,Karlsruhe,train,6,1,1536,256,256,256,256,256,65536,0,0.0,56301,0.8590850830078125,0.8590850830078125,9235,0.1409149169921875,3282,0.050079345703125,2271,0.0403367613363883,0.0346527099609375,1569,0.0278680662865668,0.0239410400390625,47370,0.8413704907550488,0.722808837890625,0,0.0,0.0,5091,0.090424681621996,0.0776824951171875,591,0.0104971492513454,27077,0.4809328431111347,28633,0.5085700076375198,591,0,2496,0,23770,811,28633,443951.24642737134,5425474.106587356,446511.24642737134,5428034.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r006_c001_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r006_c001_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r006_c001_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r006_c001_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r006_c001_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r006_c001_conflict.tif,PASS,f1fdff5867e79e10b89d0cd10459bb179bc3007d169c4f1bb2f09b203154fa7c,3d75743db8f64fc7765f8ea8e528b8e972cb519afd69587dc755e995c2c185d9,07d1ed599bc2e9d8bf65add9999b6cf58484d90d32623bdf6b8d260e4e55e056,06413dfce5671a58dabb5bef94de8978358bf0402cb23f745d57a5fd1fd07219,64dbf850782b96af8f4963e15582cc6cbcdc900d655e9c6f0c27443a241fe40d,9c4fabece7b45a7b29ba25303ba52ed3f76859a6f9e15ecbe91c996d587cd290,PASS
149,149,DE03_r006_c002,DE03,Karlsruhe,train,6,2,1536,512,256,256,256,256,65536,0,0.0,60270,0.919647216796875,0.919647216796875,5266,0.080352783203125,3855,0.0588226318359375,108,0.0017919362867098,0.00164794921875,302,0.0050107848017255,0.004608154296875,47387,0.7862452297992367,0.7230682373046875,198,0.0032852165256346,0.003021240234375,12275,0.2036668325866932,0.1873016357421875,293,0.004861456777833,12314,0.2043139206902273,47663,0.7908246225319396,293,0,1024,0,8675,2615,47663,446511.24642737134,5425474.106587356,449071.24642737134,5428034.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r006_c002_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r006_c002_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r006_c002_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r006_c002_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r006_c002_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r006_c002_conflict.tif,PASS,8fe19ff46a90bb66b01cb27a62291e0d072975817b9fde68d031c901bf0cc0ea,9c00a3dff453ecf9f1a8aa795627753ac2f24feab054655be4d83d7a0c351d09,94bd6684c204cafdb72ba8f37b204fcb413966bf2ac8ed6841b7e9e8b9d09bae,f807116a72784be709bccfaee43396ac4f3c4e93192812fa7b05be60cc8db4e1,f7aa81a064e175e2905f90bc777bc338e70411429d8b9b2037637f33ab1ab81e,ab0ca957df70e223082a5fec1de6589cffe96d9ade3429f1809a8c353f872663,PASS
150,150,DE03_r006_c003,DE03,Karlsruhe,train,6,3,1536,768,256,256,256,256,65536,0,0.0,42549,0.6492462158203125,0.6492462158203125,22987,0.3507537841796875,8676,0.13238525390625,3037,0.0713765305882629,0.0463409423828125,3244,0.0762415097887141,0.04949951171875,35335,0.8304542997485252,0.5391693115234375,0,0.0,0.0,933,0.0219276598744976,0.0142364501953125,1953,0.0459000211520834,18152,0.4266140214811159,22444,0.5274859573668006,1953,0,3629,0,14047,476,22444,449071.24642737134,5425474.106587356,451631.24642737134,5428034.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,False,True,False,False,True,roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r006_c003_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r006_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r006_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r006_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r006_c003_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r006_c003_conflict.tif,PASS,9630f463db7d6b22901f6dc8f957be8360e121421b22b92a52796471a15d2697,c3619473310bb5937f7993b058a6fdd5536ea214a71f5138596044d5e6f34f55,2e2dab750b84793b9875ab2b3ff309e41fa8703ad80351eda77b0da6e8b4b820,7ed93656c87752e90d38c863b6060142922b730424b48b66c824a4423da38500,ce6f4935106c6bd95398659d987cabd7b2a1d37430f1c1a9b3eb298dcfad3d76,8ffc3101c5680e5872e82f876939bbfc8dc7e386c376667187d036a23161112e,PASS
151,151,DE03_r006_c004,DE03,Karlsruhe,train,6,4,1536,1024,256,256,256,256,65536,0,0.0,34628,0.52838134765625,0.52838134765625,30908,0.47161865234375,15328,0.23388671875,9680,0.2795425667090216,0.147705078125,6664,0.1924454198914173,0.1016845703125,18123,0.5233625967425205,0.2765350341796875,0,0.0,0.0,161,0.0046494166570405,0.0024566650390625,4126,0.1191521312232875,19014,0.5490932193600554,11488,0.331754649416657,4126,0,9737,0,9206,71,11488,451631.24642737134,5425474.106587356,454191.24642737134,5428034.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r006_c004_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r006_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r006_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r006_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r006_c004_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r006_c004_conflict.tif,PASS,1ad429a240ea42d3f8b88c6c77ea8b7cfcf728c5ae9c43fe231a77e19992cfe4,c26d3cbaa1f10cb6afa75fd1d4473b39a7823003c8c98b494808beeac30ef0ee,765be98fc37f2c14fe416df6ac724ca95f504cb7366a8bcb0523a63c4b1fe775,aef38bfc5bfcfb41c900ecee00fda1b12e881ae8d29adb4cfb908e002acc4187,223f74c65285a6c3740e863b14a8ec86a43f3d1314facd70fe49dc0a598c7e73,799117ea2c6dc4300829bfc053d3dba9b3b2ef8ac5bc065b851f4a14bf357443,PASS
152,152,DE03_r006_c005,DE03,Karlsruhe,train,6,5,1536,1280,256,256,256,256,65536,0,0.0,30288,0.462158203125,0.462158203125,35248,0.537841796875,18011,0.2748260498046875,12127,0.4003895932382462,0.1850433349609375,7494,0.2474247226624405,0.114349365234375,10333,0.3411582144743793,0.1576690673828125,0,0.0,0.0,334,0.0110274696249339,0.005096435546875,4134,0.1364896988906497,22953,0.757824881141046,3201,0.1056854199683042,4134,0,11412,0,11224,317,3201,454191.24642737134,5425474.106587356,456751.24642737134,5428034.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r006_c005_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r006_c005_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r006_c005_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r006_c005_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r006_c005_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r006_c005_conflict.tif,PASS,f06599427f67537730c7e7ba3bd86c8f4c5abde5bd0e1d577bdcc72ff2645285,284a8f8642c397cf06cf692573ee244ec8b007b4d96ef5cecb1efb18811ff43e,8e8b0c105bba4a5a8ecd397e0fffab74ae96d01d34bbfd921fcdffc9e34dd594,67fa1a667faf635c402a308bd7d2d3964570510ee66bacfa074861b714323625,72ee0d44e4e6051df51c568f8682d2b3b3c5ca5c9f262726bd7015f22964438b,ad7dab4d3ac3ea56c9353a8a235be7945898b297c739a80f2cfd2cba9d255d23,PASS
153,153,DE03_r006_c006,DE03,Karlsruhe,train,6,6,1536,1536,256,256,256,256,65536,0,0.0,43253,0.6599884033203125,0.6599884033203125,22283,0.3400115966796875,10893,0.1662139892578125,4303,0.0994844288257462,0.0656585693359375,4335,0.1002242619009086,0.0661468505859375,33883,0.7833676276790049,0.5170135498046875,0,0.0,0.0,732,0.0169236815943402,0.01116943359375,2196,0.0507710447830208,14187,0.3280003699165376,26870,0.6212285853004416,2196,0,4277,0,9433,477,26870,456751.24642737134,5425474.106587356,459311.24642737134,5428034.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r006_c006_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r006_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r006_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r006_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r006_c006_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r006_c006_conflict.tif,PASS,92d02061f0851579e1e135c4ceb4f753a297b091a5d22ddbf3c3a497adead059,918e36d5d50f26de4de59450e05414c2da6a2800b4f6693ec583b36585c8f8c9,4f7f83f97653d0e1d5c840d449e8ce79d22db3278d8035278281e0d4173524dd,87dfb09b3e79b22f166bbfdb67733667d9e047d60abb250a723fffeefc2e3bc8,fd7b56c2666dca3963d0f60ded24298491b599a715979fb869908c735f7f75fb,1301bf67e61bc2abfe6070e80f6cdd757c71b9d9eb4886add5c9aad91defbe73,PASS
154,154,DE03_r006_c007,DE03,Karlsruhe,train,6,7,1536,1792,256,256,256,256,65536,0,0.0,31625,0.4825592041015625,0.4825592041015625,33911,0.5174407958984375,13984,0.21337890625,10458,0.3306877470355731,0.159576416015625,6453,0.2040474308300395,0.0984649658203125,14691,0.4645375494071146,0.2241668701171875,0,0.0,0.0,23,0.0007272727272727,0.0003509521484375,3897,0.1232252964426877,21187,0.6699446640316206,6541,0.2068300395256917,3897,0,10023,0,10712,452,6541,459311.24642737134,5425474.106587356,461871.24642737134,5428034.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r006_c007_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r006_c007_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r006_c007_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r006_c007_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r006_c007_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r006_c007_conflict.tif,PASS,87c78dbe3536ef1961becdafd26990cf748c723bcfb6dc4eb85bfe040e1b5827,df0f1363d993323213ac097df951f8b87f86e2d34e134a9742cf4282e58e67c4,4a9b4f04f5ce68020b81887a056a4db1b19b2caa970addcf3e2b632fac1d2bf7,c22b3389b968b276e6a8961bc6a98e52594ea9975b28f67ee90e96756612d44a,b5c6e92083f813b962ed43f12cf9a8ce2de3aa7031de7b0b16e2f7bb8d5eeeb7,e40f8455084877f70b288b3cdb585b9cf9d74221ca85074c1c1e29f9237277bb,PASS
155,155,DE03_r006_c008,DE03,Karlsruhe,train,6,8,1536,2048,256,256,256,256,65536,0,0.0,50572,0.77166748046875,0.77166748046875,14964,0.22833251953125,4156,0.06341552734375,3100,0.0612987423870916,0.04730224609375,2444,0.0483271375464684,0.03729248046875,44571,0.8813374990113106,0.6800994873046875,448,0.008858656964328,0.0068359375,9,0.0001779640908012,0.0001373291015625,1771,0.0350193783121094,23601,0.4666811674444356,25200,0.4982994542434549,1771,0,3609,0,18582,1410,25200,461871.24642737134,5425474.106587356,464431.24642737134,5428034.106587356,EPSG:32632,data\processed\sar\DE03_Karlsruhe\DE03_Karlsruhe_S1_VV_VH.tif,data\interim\labels_v3\fused\DE03\DE03_v3_semantic.tif,data\interim\labels_v3\fused\DE03\DE03_v3_validity.tif,data\interim\labels_v3\fused\DE03\DE03_v3_provenance.tif,data\interim\labels_v3\fused\DE03\DE03_v3_support_count.tif,data\interim\labels_v3\fused\DE03\DE03_v3_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\images\DE03_r006_c008_image.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\semantic_masks\DE03_r006_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\validity_masks\DE03_r006_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\provenance_masks\DE03_r006_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\support_masks\DE03_r006_c008_support.tif,data\processed\dataset_v3\tiles\train\DE03_Karlsruhe\conflict_masks\DE03_r006_c008_conflict.tif,PASS,6b505af9adc62f390a3b3f8c5651609fab305cbb3b30054c431fa45803bcfa90,d3ab1f73f5d51e8c51afc5ad72571e822dfe594ec4d864fe844f84132f396ca8,6c67297e011e3d2782bb8e88a5baabe821ec0e3dc49162bb570d84d699927ffd,7b480304c4f1194d6d96737079e9f7e9b65a740d80d5ce3b3f365d813f2dff16,b809a047dd6031e9795c47b32aef678dfb15d45a8f5558c7b562e3f01aad077c,74e9a3ae579e5f20a348c571efccdf3229fa43a8f292b49f94e3db4b6d3b5918,PASS
