tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path
DE01_r000_c010,DE01,Mannheim,train,0,10,0,2560,256,256,256,256,65536,0,0.0,45643,0.6964569091796875,0.6964569091796875,19893,0.3035430908203125,3918,0.059783935546875,1729,0.03788094559954429,0.0263824462890625,2151,0.04712661306224394,0.0328216552734375,41763,0.9149924413382118,0.6372528076171875,0,0.0,0.0,0,0.0,0.0,1440,0.03154919702911728,35842,0.7852682777205705,8361,0.1831825252503122,1440,0,6965,0,28816,61,8361,471924.5904690316,5494228.165275654,474484.5904690316,5496788.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r000_c011,DE01,Mannheim,train,0,11,0,2816,256,256,184,256,47104,18432,0.28125,37807,0.5768890380859375,0.802628226902174,9297,0.19737177309782608,2363,0.050165591032608696,1963,0.05192160181976883,0.041673743206521736,1471,0.03890813870447272,0.031228770380434784,34373,0.9091702594757585,0.7297257133152174,0,0.0,0.0,0,0.0,0.0,761,0.020128547623455974,16896,0.4469013674716322,20150,0.5329700849049118,761,0,5452,0,10552,892,20150,474484.5904690316,5494228.165275654,477044.5904690316,5496788.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c000,DE01,Mannheim,train,1,0,256,0,256,256,256,256,65536,0,0.0,63613,0.9706573486328125,0.9706573486328125,1923,0.0293426513671875,285,0.0043487548828125,2,3.144011444201657e-05,3.0517578125e-05,366,0.005753540942889032,0.005584716796875,63245,0.994215018942669,0.9650421142578125,0,0.0,0.0,0,0.0,0.0,11,0.00017292062943109114,15853,0.24921006712464433,47749,0.7506170122459246,11,0,10,0,12638,3205,47749,446324.5904690316,5491668.165275654,448884.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c001,DE01,Mannheim,train,1,1,256,256,256,256,256,256,65536,0,0.0,60254,0.919403076171875,0.919403076171875,5282,0.080596923828125,994,0.015167236328125,887,0.014721014372489793,0.0135345458984375,754,0.012513692037043184,0.011505126953125,58613,0.972765293590467,0.8943634033203125,0,0.0,0.0,0,0.0,0.0,366,0.006074285524612474,24587,0.40805589670395326,35301,0.5858698177714342,366,0,788,0,21768,2031,35301,448884.5904690316,5491668.165275654,451444.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c002,DE01,Mannheim,train,1,2,256,512,256,256,256,256,65536,0,0.0,52866,0.806671142578125,0.806671142578125,12670,0.193328857421875,4071,0.0621185302734375,3947,0.07466046230091174,0.0602264404296875,2602,0.04921877955585821,0.039703369140625,46251,0.8748723186925434,0.7057342529296875,0,0.0,0.0,66,0.0012484394506866417,0.001007080078125,1735,0.032818824953656414,22416,0.4240154352513903,28715,0.5431657397949533,1735,0,3805,0,18351,260,28715,451444.5904690316,5491668.165275654,454004.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c003,DE01,Mannheim,train,1,3,256,768,256,256,256,256,65536,0,0.0,60022,0.915863037109375,0.915863037109375,5514,0.084136962890625,3260,0.04974365234375,778,0.012961913964879545,0.011871337890625,640,0.010662756989103996,0.009765625,44050,0.7338975708906734,0.672149658203125,0,0.0,0.0,14554,0.24247775815534303,0.222076416015625,552,0.009196627903102196,34523,0.5751724367731832,24947,0.41563093532371465,552,0,1116,0,33178,229,24947,454004.5904690316,5491668.165275654,456564.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c004,DE01,Mannheim,train,1,4,256,1024,256,256,256,256,65536,0,0.0,61746,0.942169189453125,0.942169189453125,3790,0.057830810546875,3022,0.046112060546875,103,0.001668124250963625,0.0015716552734375,872,0.014122372299420205,0.0133056640625,50503,0.8179153305477278,0.7706146240234375,0,0.0,0.0,10268,0.1662941729018884,0.15667724609375,355,0.005749360282447446,34869,0.5647167427849578,26522,0.4295338969325948,355,0,500,0,34256,113,26522,456564.5904690316,5491668.165275654,459124.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c005,DE01,Mannheim,train,1,5,256,1280,256,256,256,256,65536,0,0.0,54589,0.8329620361328125,0.8329620361328125,10947,0.1670379638671875,3262,0.049774169921875,2497,0.04574181611680009,0.0381011962890625,2057,0.037681584201945444,0.0313873291015625,48579,0.8899045595266446,0.7412567138671875,0,0.0,0.0,1456,0.026672040154609902,0.022216796875,913,0.01672498122332338,39505,0.723680594991665,14171,0.25959442378501163,913,0,2429,0,36937,139,14171,459124.5904690316,5491668.165275654,461684.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c006,DE01,Mannheim,train,1,6,256,1536,256,256,256,256,65536,0,0.0,44107,0.6730194091796875,0.6730194091796875,21429,0.3269805908203125,7116,0.10858154296875,5217,0.11828054503820255,0.0796051025390625,3538,0.0802140249846963,0.053985595703125,35245,0.7990795111887002,0.5377960205078125,0,0.0,0.0,107,0.002425918788400934,0.0016326904296875,2243,0.0508536060035822,26603,0.6031468927834585,15261,0.3459995012129594,2243,0,4816,0,21645,142,15261,461684.5904690316,5491668.165275654,464244.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c007,DE01,Mannheim,train,1,7,256,1792,256,256,256,256,65536,0,0.0,63534,0.969451904296875,0.969451904296875,2002,0.030548095703125,1168,0.017822265625,35,0.000550886139704725,0.0005340576171875,253,0.0039821198098655836,0.0038604736328125,62982,0.9913117385966569,0.961029052734375,264,0.004155255453772783,0.0040283203125,0,0.0,0.0,168,0.00264425347058268,8686,0.13671420027072118,54680,0.8606415462586962,168,0,13,0,7677,996,54680,464244.5904690316,5491668.165275654,466804.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c008,DE01,Mannheim,train,1,8,256,2048,256,256,256,256,65536,0,0.0,63694,0.971893310546875,0.971893310546875,1842,0.028106689453125,373,0.0056915283203125,126,0.0019782083084748958,0.001922607421875,913,0.014334160203472855,0.0139312744140625,62655,0.9836876314880523,0.9560394287109375,0,0.0,0.0,0,0.0,0.0,149,0.0023393098251012654,6714,0.10541024272301944,56831,0.8922504474518793,149,0,95,0,6150,469,56831,466804.5904690316,5491668.165275654,469364.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c009,DE01,Mannheim,train,1,9,256,2304,256,256,256,256,65536,0,0.0,60095,0.9169769287109375,0.9169769287109375,5441,0.0830230712890625,1696,0.02587890625,1267,0.021083284799068142,0.0193328857421875,1152,0.019169648057242698,0.017578125,57595,0.9583992012646643,0.8788299560546875,0,0.0,0.0,81,0.0013478658790248774,0.0012359619140625,546,0.00908561444379732,29130,0.4847325068641318,30419,0.5061818786920709,546,0,1314,0,27543,273,30419,469364.5904690316,5491668.165275654,471924.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c010,DE01,Mannheim,train,1,10,256,2560,256,256,256,256,65536,0,0.0,51735,0.7894134521484375,0.7894134521484375,13801,0.2105865478515625,4793,0.0731353759765625,3147,0.06082922586256886,0.0480194091796875,3039,0.05874166425050739,0.0463714599609375,44174,0.8538513578815116,0.674041748046875,0,0.0,0.0,1375,0.026577752005412198,0.0209808349609375,1677,0.03241519280951,33507,0.6476659901420702,16551,0.31991881704841985,1677,0,3035,0,30438,34,16551,471924.5904690316,5491668.165275654,474484.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r001_c011,DE01,Mannheim,train,1,11,256,2816,256,256,184,256,47104,18432,0.28125,35656,0.5440673828125,0.7569633152173914,11448,0.2430366847826087,4239,0.08999235733695653,3742,0.10494727395108817,0.07944123641304347,2592,0.07269463764864259,0.05502717391304348,29322,0.8223580884002692,0.6224949048913043,0,0.0,0.0,0,0.0,0.0,1199,0.03362687906663675,15262,0.42803455238949967,19195,0.5383385685438636,1199,0,3832,0,10715,715,19195,474484.5904690316,5491668.165275654,477044.5904690316,5494228.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r002_c000,DE01,Mannheim,train,2,0,512,0,256,256,256,256,65536,0,0.0,58741,0.8963165283203125,0.8963165283203125,6795,0.1036834716796875,1891,0.0288543701171875,1546,0.02631892545240973,0.023590087890625,1487,0.02531451626632165,0.0226898193359375,55708,0.9483665582812686,0.85003662109375,0,0.0,0.0,0,0.0,0.0,771,0.01312541495718493,19493,0.33184658075279616,38477,0.655028004290019,771,0,1491,0,15979,2023,38477,446324.5904690316,5489108.165275654,448884.5904690316,5491668.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r002_c001,DE01,Mannheim,train,2,1,512,256,256,256,256,256,65536,0,0.0,53421,0.8151397705078125,0.8151397705078125,12115,0.1848602294921875,3386,0.051666259765625,2608,0.048819752531775895,0.039794921875,2938,0.05499709851930889,0.044830322265625,47875,0.8961831489489153,0.7305145263671875,0,0.0,0.0,0,0.0,0.0,880,0.016472922633421313,24641,0.46126055296606205,27900,0.5222665244005167,880,0,2559,0,21736,346,27900,448884.5904690316,5489108.165275654,451444.5904690316,5491668.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
DE01_r002_c002,DE01,Mannheim,train,2,2,512,512,256,256,256,256,65536,0,0.0,56413,0.8607940673828125,0.8607940673828125,9123,0.1392059326171875,2593,0.0395660400390625,1663,0.02947902079307961,0.0253753662109375,1667,0.0295499264353961,0.0254364013671875,51931,0.9205502277843759,0.7924041748046875,0,0.0,0.0,1152,0.020420824987148353,0.017578125,721,0.012780742027546843,32776,0.5810008331412972,22916,0.40621842483115594,721,0,1739,0,30848,189,22916,451444.5904690316,5489108.165275654,454004.5904690316,5491668.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif
