city_id,city_name,split,stac_item_id,collection,acquisition_datetime,platform,platform_matches,instrument_mode,mode_matches,orbit_direction,orbit_matches,relative_orbit,absolute_orbit,incidence_angle,product_type,polarisations,has_vv_vh,coverage_fraction,coverage_percent,temporal_score,selection_score,product_download_url,product_size_bytes,product_size_gb,product_checksum,product_filename,vv_download_url,vh_download_url
DE11,Hamburg,train,S1A_IW_GRDH_1SDV_20250720T053330_20250720T053355_060163_0779C8_B629_COG,sentinel-1-grd,2025-07-20T05:33:30.509183Z,sentinel-1a,True,IW,True,descending,True,66,60163,38.77288140554217,IW_GRDH_1S,"[""VV"", ""VH""]",True,1.0,100.0,0.971412004833093,0.8928530012082733,https://download.dataspace.copernicus.eu/odata/v1/Products(7d19a231-c840-40ea-b47a-442392a895e5)/$value,1205385740,1.20538574,d50110e910e4126ae585585b44a0867d64f509,S1A_IW_GRDH_1SDV_20250720T053330_20250720T053355_060163_0779C8_B629_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(7d19a231-c840-40ea-b47a-442392a895e5)/Nodes(S1A_IW_GRDH_1SDV_20250720T053330_20250720T053355_060163_0779C8_B629_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250720t053330-20250720t053355-060163-0779c8-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(7d19a231-c840-40ea-b47a-442392a895e5)/Nodes(S1A_IW_GRDH_1SDV_20250720T053330_20250720T053355_060163_0779C8_B629_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250720t053330-20250720t053355-060163-0779c8-002-cog.tiff)/$value
DE12,Bremen,train,S1A_IW_GRDH_1SDV_20250713T054153_20250713T054218_060061_077642_5D99_COG,sentinel-1-grd,2025-07-13T05:41:53.614671Z,sentinel-1a,True,IW,True,descending,True,139,60061,38.79814101005908,IW_GRDH_1S,"[""VV"", ""VH""]",True,1.0,100.0,0.9903684486105419,0.8975921121526355,https://download.dataspace.copernicus.eu/odata/v1/Products(78464fc4-5670-4f7a-b5a7-20e524f360f8)/$value,1204116953,1.204116953,d50110478a022ecca65a109d13c26aaf59ba3b,S1A_IW_GRDH_1SDV_20250713T054153_20250713T054218_060061_077642_5D99_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(78464fc4-5670-4f7a-b5a7-20e524f360f8)/Nodes(S1A_IW_GRDH_1SDV_20250713T054153_20250713T054218_060061_077642_5D99_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250713t054153-20250713t054218-060061-077642-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(78464fc4-5670-4f7a-b5a7-20e524f360f8)/Nodes(S1A_IW_GRDH_1SDV_20250713T054153_20250713T054218_060061_077642_5D99_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250713t054153-20250713t054218-060061-077642-002-cog.tiff)/$value
DE13,Hanover,train,S1A_IW_GRDH_1SDV_20250713T054153_20250713T054218_060061_077642_5D99_COG,sentinel-1-grd,2025-07-13T05:41:53.614671Z,sentinel-1a,True,IW,True,descending,True,139,60061,38.79814101005908,IW_GRDH_1S,"[""VV"", ""VH""]",True,0.9999999999999999,99.99999999999999,0.9903684486105419,0.8975921121526355,https://download.dataspace.copernicus.eu/odata/v1/Products(78464fc4-5670-4f7a-b5a7-20e524f360f8)/$value,1204116953,1.204116953,d50110478a022ecca65a109d13c26aaf59ba3b,S1A_IW_GRDH_1SDV_20250713T054153_20250713T054218_060061_077642_5D99_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(78464fc4-5670-4f7a-b5a7-20e524f360f8)/Nodes(S1A_IW_GRDH_1SDV_20250713T054153_20250713T054218_060061_077642_5D99_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250713t054153-20250713t054218-060061-077642-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(78464fc4-5670-4f7a-b5a7-20e524f360f8)/Nodes(S1A_IW_GRDH_1SDV_20250713T054153_20250713T054218_060061_077642_5D99_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250713t054153-20250713t054218-060061-077642-002-cog.tiff)/$value
DE14,Berlin,train,S1A_IW_GRDH_1SDV_20250713T165226_20250713T165251_060068_077680_23C1_COG,sentinel-1-grd,2025-07-13T16:52:26.091744Z,sentinel-1a,True,IW,True,ascending,False,146,60068,38.74896850044657,IW_GRDH_1S,"[""VV"", ""VH""]",True,1.0,100.0,0.9929130041833637,0.7482282510458409,https://download.dataspace.copernicus.eu/odata/v1/Products(016982a9-8978-4acb-8503-5c2c5da71609)/$value,1236049503,1.236049503,d501103bfc3d58a1c10a7633324df2f6dd8b3e,S1A_IW_GRDH_1SDV_20250713T165226_20250713T165251_060068_077680_23C1_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(016982a9-8978-4acb-8503-5c2c5da71609)/Nodes(S1A_IW_GRDH_1SDV_20250713T165226_20250713T165251_060068_077680_23C1_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250713t165226-20250713t165251-060068-077680-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(016982a9-8978-4acb-8503-5c2c5da71609)/Nodes(S1A_IW_GRDH_1SDV_20250713T165226_20250713T165251_060068_077680_23C1_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250713t165226-20250713t165251-060068-077680-002-cog.tiff)/$value
DE15,Leipzig,val,S1A_IW_GRDH_1SDV_20250715T052543_20250715T052608_060090_077749_A720_COG,sentinel-1-grd,2025-07-15T05:25:43.008234Z,sentinel-1a,True,IW,True,descending,True,168,60090,38.84379687062867,IW_GRDH_1S,"[""VV"", ""VH""]",True,1.0000000000000002,100.00000000000003,0.9987639769129478,0.8996909942282371,https://download.dataspace.copernicus.eu/odata/v1/Products(bf5847ec-3962-4449-902c-d1787ac23bf5)/$value,1210593490,1.21059349,d501105e5f829d62f7f9e24b888a1414c8432c,S1A_IW_GRDH_1SDV_20250715T052543_20250715T052608_060090_077749_A720_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(bf5847ec-3962-4449-902c-d1787ac23bf5)/Nodes(S1A_IW_GRDH_1SDV_20250715T052543_20250715T052608_060090_077749_A720_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250715t052543-20250715t052608-060090-077749-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(bf5847ec-3962-4449-902c-d1787ac23bf5)/Nodes(S1A_IW_GRDH_1SDV_20250715T052543_20250715T052608_060090_077749_A720_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250715t052543-20250715t052608-060090-077749-002-cog.tiff)/$value
DE16,Dresden,val,S1A_IW_GRDH_1SDV_20250710T051734_20250710T051759_060017_0774C4_7428_COG,sentinel-1-grd,2025-07-10T05:17:34.350556Z,sentinel-1a,True,IW,True,descending,True,95,60017,38.88117385137176,IW_GRDH_1S,"[""VV"", ""VH""]",True,1.0,100.0,0.9738827129222324,0.8934706782305581,https://download.dataspace.copernicus.eu/odata/v1/Products(aa8444de-feb0-4611-842e-bf787500abe4)/$value,1205851989,1.205851989,d50110b05fd0ea472b2fcaba815804ffcde192,S1A_IW_GRDH_1SDV_20250710T051734_20250710T051759_060017_0774C4_7428_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(aa8444de-feb0-4611-842e-bf787500abe4)/Nodes(S1A_IW_GRDH_1SDV_20250710T051734_20250710T051759_060017_0774C4_7428_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250710t051734-20250710t051759-060017-0774c4-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(aa8444de-feb0-4611-842e-bf787500abe4)/Nodes(S1A_IW_GRDH_1SDV_20250710T051734_20250710T051759_060017_0774C4_7428_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250710t051734-20250710t051759-060017-0774c4-002-cog.tiff)/$value
DE17,Munster,val,S1A_IW_GRDH_1SDV_20250713T054218_20250713T054243_060061_077642_C89D_COG,sentinel-1-grd,2025-07-13T05:42:18.614253Z,sentinel-1a,True,IW,True,descending,True,139,60061,38.86381497607908,IW_GRDH_1S,"[""VV"", ""VH""]",True,1.0,100.0,0.9903700297417654,0.8975925074354414,https://download.dataspace.copernicus.eu/odata/v1/Products(b431fc6f-1f2a-4537-a96a-3a297164669c)/$value,1241756650,1.24175665,d5011077075504f93e5c33f7bf1e851b7fac4a,S1A_IW_GRDH_1SDV_20250713T054218_20250713T054243_060061_077642_C89D_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(b431fc6f-1f2a-4537-a96a-3a297164669c)/Nodes(S1A_IW_GRDH_1SDV_20250713T054218_20250713T054243_060061_077642_C89D_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250713t054218-20250713t054243-060061-077642-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(b431fc6f-1f2a-4537-a96a-3a297164669c)/Nodes(S1A_IW_GRDH_1SDV_20250713T054218_20250713T054243_060061_077642_C89D_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250713t054218-20250713t054243-060061-077642-002-cog.tiff)/$value
DE18,Freiburg,test,S1A_IW_GRDH_1SDV_20250713T054308_20250713T054333_060061_077642_67A5_COG,sentinel-1-grd,2025-07-13T05:43:08.613377Z,sentinel-1a,True,IW,True,descending,True,139,60061,38.95834888079936,IW_GRDH_1S,"[""VV"", ""VH""]",True,1.0,100.0,0.9903731920016824,0.8975932980004206,https://download.dataspace.copernicus.eu/odata/v1/Products(d409500c-3661-411d-9cbf-3f8a55163891)/$value,1219019593,1.219019593,d50110a7eef023252fcf5c5900037e2fac9c86,S1A_IW_GRDH_1SDV_20250713T054308_20250713T054333_060061_077642_67A5_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(d409500c-3661-411d-9cbf-3f8a55163891)/Nodes(S1A_IW_GRDH_1SDV_20250713T054308_20250713T054333_060061_077642_67A5_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250713t054308-20250713t054333-060061-077642-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(d409500c-3661-411d-9cbf-3f8a55163891)/Nodes(S1A_IW_GRDH_1SDV_20250713T054308_20250713T054333_060061_077642_67A5_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250713t054308-20250713t054333-060061-077642-002-cog.tiff)/$value
DE19,Kiel,test,S1A_IW_GRDH_1SDV_20250713T054128_20250713T054153_060061_077642_BB13_COG,sentinel-1-grd,2025-07-13T05:41:28.613611Z,sentinel-1a,True,IW,True,descending,True,139,60061,38.73388542914492,IW_GRDH_1S,"[""VV"", ""VH""]",True,0.9999999999999999,99.99999999999999,0.9903668673858405,0.8975917168464601,https://download.dataspace.copernicus.eu/odata/v1/Products(88661a55-9772-46ae-8c3f-df3313db3dd2)/$value,1039280219,1.039280219,d5011089282d81d00e22291035a6597abc5d5f,S1A_IW_GRDH_1SDV_20250713T054128_20250713T054153_060061_077642_BB13_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(88661a55-9772-46ae-8c3f-df3313db3dd2)/Nodes(S1A_IW_GRDH_1SDV_20250713T054128_20250713T054153_060061_077642_BB13_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250713t054128-20250713t054153-060061-077642-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(88661a55-9772-46ae-8c3f-df3313db3dd2)/Nodes(S1A_IW_GRDH_1SDV_20250713T054128_20250713T054153_060061_077642_BB13_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250713t054128-20250713t054153-060061-077642-002-cog.tiff)/$value
DE20,Rostock,test,S1A_IW_GRDH_1SDV_20250713T165251_20250713T165316_060068_077680_54FD_COG,sentinel-1-grd,2025-07-13T16:52:51.092456Z,sentinel-1a,True,IW,True,ascending,False,146,60068,38.69809980923639,IW_GRDH_1S,"[""VV"", ""VH""]",True,1.0,100.0,0.9929145853860555,0.7482286463465139,https://download.dataspace.copernicus.eu/odata/v1/Products(d329e5a2-794e-4526-a627-eef2762d3127)/$value,1136469360,1.13646936,d501109f870dd04877805ef0d60ed724818901,S1A_IW_GRDH_1SDV_20250713T165251_20250713T165316_060068_077680_54FD_COG.SAFE.zip,https://zipper.dataspace.copernicus.eu/odata/v1/Products(d329e5a2-794e-4526-a627-eef2762d3127)/Nodes(S1A_IW_GRDH_1SDV_20250713T165251_20250713T165316_060068_077680_54FD_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vv-20250713t165251-20250713t165316-060068-077680-001-cog.tiff)/$value,https://zipper.dataspace.copernicus.eu/odata/v1/Products(d329e5a2-794e-4526-a627-eef2762d3127)/Nodes(S1A_IW_GRDH_1SDV_20250713T165251_20250713T165316_060068_077680_54FD_COG.SAFE)/Nodes(measurement)/Nodes(s1a-iw-grd-vh-20250713t165251-20250713t165316-060068-077680-002-cog.tiff)/$value
