tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction,unlabeled_pixel_count,semantic_nodata_pixel_count,buildings_pixel_count,roads_pixel_count,vegetation_pixel_count,bare_land_pixel_count,water_pixel_count,contains_buildings,contains_roads,contains_vegetation,contains_bare_land,contains_water,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,image_path,semantic_mask_path,validity_mask_path,image_sha256,semantic_sha256,validity_sha256,tile_qa_status,city_tile_manifest,city_tile_qa_report,total_tile_pixels,invalid_pixel_count,invalid_fraction,buildings_fraction_valid,roads_fraction_valid,vegetation_fraction_valid,bare_land_fraction_valid,water_fraction_valid,five_class_pixel_count,class_accounting_difference,vegetation_dominant_90,vegetation_dominant_95,urban_rich,road_rich,building_rich,bare_land_rich,water_rich,classes_ge_5pct,mixed_informative,passes_validity,v2_building_rich,v2_road_rich,v2_bare_land_rich,v2_water_rich,minority_rich,v2_classes_ge_5pct,v2_mixed_informative,protected_tile,extreme_vegetation,vegetation_control_keep,selected_v2,v2_selection_reason,selected_v21,v21_selection_reason
DE01_r000_c010,DE01,Mannheim,train,0,10,0,2560,256,256,256,256,0,0.0,54874,0.837310791015625,10662,0,1729,2151,50495,1,498,True,True,True,True,True,471924.5904690316,5494228.165275654,474484.5904690316,5496788.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r000_c010_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r000_c010_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r000_c010_validity.tif,9ba5b5b035b555dce7b4546cb46e1a6cea3ba6b1d012f17508e46f0dc8e7f28a,7c67ef7393cb8d080ba5edf7b47135b75e7087eaeb1121707d55a66ba875e5af,db2a4ef76692ff8c28e31d71cf686e4e563915250559fafbb86b01156b1dc3cd,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,10662,0.162689208984375,0.03150854685279,0.0391988920071436,0.920199001348544,1.822356671647775e-05,0.0090753362248059,54874,0,True,False,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE01_r000_c011,DE01,Mannheim,train,0,11,0,2816,256,256,184,256,18432,0.28125,38606,0.589080810546875,8498,18432,1963,1471,35172,0,0,True,True,True,False,False,474484.5904690316,5494228.165275654,477044.5904690316,5496788.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r000_c011_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r000_c011_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r000_c011_validity.tif,05757b2d887fba2dd41e96ee3f4e19ea156c3f57b477b047fc8b8372c4a0635c,f6c69ed38b612956f8d029ee7605ba2ded2dd876e9a28b0196cc5401c6d4406b,cd5d0d182c4a480f2e940b8a83757cdf9c17d3ae35cf82cc9d65cf1561aa8f0c,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,26930,0.410919189453125,0.0508470185981453,0.0381028855618297,0.9110500958400248,0.0,0.0,38606,0,True,False,False,False,False,False,False,2,False,True,False,False,False,False,False,2,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE01_r001_c000,DE01,Mannheim,train,1,0,256,0,256,256,256,256,0,0.0,60420,0.92193603515625,5116,0,2,366,60052,0,0,True,True,True,False,False,446324.5904690316,5491668.165275654,448884.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c000_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c000_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c000_validity.tif,04b93ffb584e2f1f79bfd7ea34f268e18693eb8040f7589ef773c059694491c9,5a4edb573c0ca4c52b8bf1e8c69f96b8ea785dc03ea20ee1efc96988118a25d7,1d5b70e0faa435896f7a59fcbf0c9c321149b3e686a651939912c7ec280c4d31,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,5116,0.07806396484375,3.3101621979477e-05,0.0060575968222442,0.9939093015557764,0.0,0.0,60420,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,False,False,vegetation_control_removed,False,vegetation_control_removed
DE01_r001_c001,DE01,Mannheim,train,1,1,256,256,256,256,256,256,0,0.0,58428,0.89154052734375,7108,0,887,754,56779,8,0,True,True,True,True,False,448884.5904690316,5491668.165275654,451444.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c001_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c001_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c001_validity.tif,c5262dd1f167ece47837a04aafdff1a44846a851d685f4d66ce96984ff5ee35f,b3045af03925e3a3d09c08b76a50aea58806fa9fe89d690289fc08c444068946,33d1837497e56f7e96f0591d693212958208d530a0bf68b9d994a77e32639e2c,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,7108,0.10845947265625,0.0151810775655507,0.0129047716848086,0.9717772300951598,0.0001369206544807,0.0,58428,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,False,False,vegetation_control_removed,False,vegetation_control_removed
DE01_r001_c002,DE01,Mannheim,train,1,2,256,512,256,256,256,256,0,0.0,53614,0.818084716796875,11922,0,3947,2602,46971,19,75,True,True,True,True,True,451444.5904690316,5491668.165275654,454004.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c002_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c002_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c002_validity.tif,642a667671f31453c06113c1043d2e192358b62eedf2dfa812bae98d7cdfa4f2,372d04d0d1712be2a60052d513072fe137a92fe132f0862f66fe8537084122fd,cc7117ab8878ad08af911effb23a539fe1613f343f6300d24f41447d37929d0d,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,11922,0.181915283203125,0.0736188309023762,0.0485320998246726,0.8760957958742119,0.0003543850486813,0.0013988883500578,53614,0,False,False,False,False,False,False,False,2,False,True,False,False,False,False,False,2,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE01_r001_c003,DE01,Mannheim,train,1,3,256,768,256,256,256,256,0,0.0,62254,0.949920654296875,3282,0,778,640,45420,82,15334,True,True,True,True,True,454004.5904690316,5491668.165275654,456564.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c003_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c003_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c003_validity.tif,c6deac5f9eae783740ade86e5cf5f93b22ff71e377795a309fd0cac8555d3108,3df6852a94d37c56637af621ae9c09bdc160cb2d3ba229cecd398fb9eb18c3fb,f606c9a8f76fcde674e9d9b584906017eb9d16b07cbe51abc6c9d5c02fe82d1f,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,3282,0.050079345703125,0.0124971889356507,0.0102804639059337,0.7295916728242362,0.0013171844379477,0.2463134898962315,62254,0,False,False,False,False,False,False,True,2,False,True,False,False,False,True,True,2,False,True,False,False,True,water_rich,True,water_rich
DE01_r001_c004,DE01,Mannheim,train,1,4,256,1024,256,256,256,256,0,0.0,63729,0.9724273681640624,1807,0,103,872,51142,1015,10597,True,True,True,True,True,456564.5904690316,5491668.165275654,459124.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c004_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c004_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c004_validity.tif,6f1ba5dc4db97132ce759de828f747d5829fe6ddf73649c039a861d2af544d68,bf01534bf4db038f0254695f8e2e56d41389bb68fe8cd8cfcf936e6d1bc77ce6,f4bb6abe2b4a530e6c523259713b9451e94b5756c0c59fa68e4a968f3501f517,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,1807,0.0275726318359375,0.001616218675956,0.0136829386935304,0.8024918012207943,0.0159268151077217,0.1662822263019975,63729,0,False,False,False,False,False,False,True,2,False,True,False,False,False,True,True,2,False,True,False,False,True,water_rich,True,water_rich
DE01_r001_c005,DE01,Mannheim,train,1,5,256,1280,256,256,256,256,0,0.0,56510,0.862274169921875,9026,0,2497,2057,49967,54,1935,True,True,True,True,True,459124.5904690316,5491668.165275654,461684.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c005_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c005_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c005_validity.tif,c7273959f677c8d64abe0e63a3a90bb05f607ff58060cda63829ed2668a9fc93,0fa95d1708bb6dffcea0a0dc4067bde18904f70f425b55eb3b704d970941e9b4,7ad3c92f648e0b7adf0850fc9f1dedc02c32311a2671aa29fc938df9ab058445,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,9026,0.137725830078125,0.0441868695806052,0.0364006370553884,0.8842151831534242,0.0009555830826402,0.0342417271279419,56510,0,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE01_r001_c006,DE01,Mannheim,train,1,6,256,1536,256,256,256,256,0,0.0,47628,0.72674560546875,17908,0,5217,3538,38589,31,253,True,True,True,True,True,461684.5904690316,5491668.165275654,464244.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c006_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c006_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c006_validity.tif,de4902b1024d6b7d39fd2913a034492a75e9ccf5329c4c7303ba4882528af058,447f696f659235d78337708401b9169d08cecc5121fbcc7ec3106f3278c8fcc8,892fb510e6ff122df0fcf816e149dada929bafe0213e930b963449bbea993328,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,17908,0.27325439453125,0.1095364071554547,0.0742840346014949,0.8102166792642983,0.0006508776350046,0.0053120013437473,47628,0,False,False,True,False,True,False,False,3,True,True,True,False,False,False,True,3,True,True,False,False,True,building_rich+mixed_informative,True,building_rich+mixed_informative
DE01_r001_c007,DE01,Mannheim,train,1,7,256,1792,256,256,256,256,0,0.0,63416,0.9676513671875,2120,0,35,253,62362,674,92,True,True,True,True,True,464244.5904690316,5491668.165275654,466804.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c007_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c007_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c007_validity.tif,160d6dd7f1cc7a1a8475205f587da56b88e74ff176021d3193cb9e6ac946f94d,ba9f6da11dce2e5a31ac0ca80015c4e5dfb87e64aac2b5a4da96fa87db687f89,078d585dadbaeb53f3c3731211da6449a55d18b9740512529fb1760bde718a1a,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,2120,0.0323486328125,0.0005519111896051,0.0039895294562886,0.9833795887473192,0.0106282326226819,0.0014507379841049,63416,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,False,False,vegetation_control_removed,False,vegetation_control_removed
DE01_r001_c008,DE01,Mannheim,train,1,8,256,2048,256,256,256,256,0,0.0,63374,0.967010498046875,2162,0,126,913,62335,0,0,True,True,True,False,False,466804.5904690316,5491668.165275654,469364.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c008_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c008_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c008_validity.tif,942a4b120d75eb3bf74933d0f5cc9f46d66b84064adb71dd9f17abb20e82b4b9,3f388aa31dcac589f302bb4aa392718e9082b78863e603db1bdb7af0f9596ce2,d4484789d733446f864bc55e43cf3637c70ace8ead75c2b878943837b34d35d6,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,2162,0.032989501953125,0.0019881970524189,0.0144065389591946,0.9836052639883864,0.0,0.0,63374,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,False,False,vegetation_control_removed,False,vegetation_control_removed
DE01_r001_c009,DE01,Mannheim,train,1,9,256,2304,256,256,256,256,0,0.0,60522,0.923492431640625,5014,0,1267,1152,57972,0,131,True,True,True,False,True,469364.5904690316,5491668.165275654,471924.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c009_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c009_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c009_validity.tif,afc0cd08e1bf2533b07453977853c9c02cb44054c3925a2373974a92afcace8b,1a2f1e89a43c580663ab8198b2b533736ad08652bce7b6a034d24602d97263a3,0c1c645012cdac0b7da1e6baf40499a8005044e0d32f04e5ad811c62bbb5cb98,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,5014,0.076507568359375,0.0209345362017117,0.01903440071379,0.957866560919996,0.0,0.0021645021645021,60522,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,False,False,vegetation_control_removed,False,vegetation_control_removed
DE01_r001_c010,DE01,Mannheim,train,1,10,256,2560,256,256,256,256,0,0.0,54886,0.837493896484375,10650,0,3147,3039,46969,312,1419,True,True,True,True,True,471924.5904690316,5491668.165275654,474484.5904690316,5494228.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r001_c010_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r001_c010_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r001_c010_validity.tif,c89604731e4324e01501a823bca240d9ea23b2e902b6ba1f63a603cb5406a1cc,5cf3beb5b08188fdf544d91edd14f787f1666ef531b70915c32eda6e59ce92d1,e945c6e1e281a0c6a8a02673a377d162a7f304cfa12cc7f4122dea3a1833504a,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536,10650,0.162506103515625,0.0573370258353678,0.0553693109353933,0.8557555660824254,0.0056845097110374,0.0258535874357759,54886,0,False,False,False,False,False,False,False,3,True,True,False,False,False,False,False,3,True,True,False,False,True,mixed_informative,True,mixed_informative
